metrics,random,loo,classwise_shapley,classwise_shapley_add_idx,beta_shapley,tmc_shapley
highest_accuracy_drop,0.03104045045612133,0.05999659620364903,0.07933889266104244,0.08968448226052875,0.05385864227933793,0.10096280598736525
lowest_accuracy_drop,0.026501152728714655,0.1296409237493229,0.03089528477259843,0.029874651524219774,0.02515176544840135,0.0277529428232828
highest_f1_weighted_drop,0.03203407050751,0.06315831839348812,0.08004558197949978,0.09110276415652327,0.056244036097500685,0.10724133715248681
