recall,precision
0.01,1.0
0.02,1.0
0.03,0.75
0.04,0.8
0.05,0.8333333333333334
0.06,0.75
0.07,0.7777777777777778
0.08,0.8
0.09,0.8181818181818182
0.1,0.8333333333333334
0.11,0.8461538461538461
0.12,0.8571428571428571
0.13,0.8666666666666667
0.14,0.875
0.15,0.8823529411764706
0.16,0.8421052631578947
0.17,0.85
0.18,0.8571428571428571
0.19,0.8636363636363636
0.2,0.8333333333333334
0.21,0.84
0.22,0.8148148148148148
0.23,0.8214285714285714
0.24,0.8275862068965517
0.25,0.8333333333333334
0.26,0.8387096774193549
0.27,0.8181818181818182
0.28,0.8235294117647058
0.29,0.8055555555555556
0.3,0.8108108108108109
0.31,0.8157894736842105
0.32,0.8205128205128205
0.33,0.825
0.34,0.8095238095238095
0.35,0.813953488372093
0.36,0.8181818181818182
0.37,0.8222222222222222
0.38,0.8260869565217391
0.39,0.8297872340425532
0.4,0.8333333333333334
0.41,0.8367346938775511
0.42,0.84
0.43,0.8431372549019608
0.44,0.8461538461538461
0.45,0.8490566037735849
0.46,0.8518518518518519
0.47,0.8545454545454545
0.48,0.8571428571428571
0.49,0.8596491228070176
0.5,0.8620689655172413
0.51,0.864406779661017
0.52,0.8666666666666667
0.53,0.8688524590163934
0.54,0.8709677419354839
0.55,0.873015873015873
0.56,0.8615384615384616
0.57,0.8636363636363636
0.58,0.8656716417910447
0.59,0.8676470588235294
0.6,0.8571428571428571
0.61,0.8591549295774648
0.62,0.8611111111111112
0.63,0.863013698630137
0.64,0.8421052631578947
0.65,0.8441558441558441
0.66,0.8461538461538461
0.67,0.8481012658227848
0.68,0.85
0.69,0.8518518518518519
0.7,0.8536585365853658
0.71,0.8554216867469879
0.72,0.8571428571428571
0.73,0.8588235294117647
0.74,0.8604651162790697
0.75,0.8522727272727273
0.76,0.8444444444444444
0.77,0.8461538461538461
0.78,0.8478260869565217
0.79,0.8494623655913979
0.8,0.851063829787234
0.81,0.8526315789473684
0.82,0.845360824742268
0.83,0.8469387755102041
0.84,0.8484848484848485
0.85,0.85
0.86,0.8514851485148515
0.87,0.8529411764705882
0.88,0.8543689320388349
0.89,0.8557692307692307
0.9,0.8571428571428571
0.91,0.8504672897196262
0.92,0.8518518518518519
0.93,0.8532110091743119
0.94,0.8545454545454545
0.95,0.8482142857142857
0.96,0.8495575221238938
0.97,0.7637795275590551
0.98,0.4066390041493776
0.99,0.23076923076923078
1.0,0.20408163265306123
