metrics,random,loo,classwise_shapley,classwise_shapley_add_idx,beta_shapley,tmc_shapley
highest_accuracy_drop,0.06400891347002836,0.24069388614529577,0.39590767302196533,0.39099418333298513,0.46649929588552436,0.4824861053498753
lowest_accuracy_drop,0.14197145929570718,0.12589548553865082,0.029193677011502977,0.026069568428967568,0.0307711187643672,0.01844960119429146
highest_f1_weighted_drop,0.05313480703785825,0.23437855419497328,0.3661217883555422,0.37107595052436215,0.4936942698393528,0.46979337529025406
