recall,precision
0.01,1.0
0.02,1.0
0.03,1.0
0.04,0.8
0.05,0.8333333333333334
0.06,0.8571428571428571
0.07,0.875
0.08,0.6666666666666666
0.09,0.6923076923076923
0.1,0.7142857142857143
0.11,0.6111111111111112
0.12,0.631578947368421
0.13,0.5909090909090909
0.14,0.56
0.15,0.5769230769230769
0.16,0.5925925925925926
0.17,0.5862068965517241
0.18,0.6
0.19,0.6129032258064516
0.2,0.625
0.21,0.6363636363636364
0.22,0.6470588235294118
0.23,0.6216216216216216
0.24,0.631578947368421
0.25,0.6410256410256411
0.26,0.6341463414634146
0.27,0.6428571428571429
0.28,0.6511627906976745
0.29,0.6444444444444445
0.3,0.6521739130434783
0.31,0.6458333333333334
0.32,0.6530612244897959
0.33,0.66
0.34,0.6666666666666666
0.35,0.625
0.36,0.5901639344262295
0.37,0.5967741935483871
0.38,0.5671641791044776
0.39,0.5416666666666666
0.4,0.547945205479452
0.41,0.5540540540540541
0.42,0.5526315789473685
0.43,0.5512820512820513
0.44,0.5238095238095238
0.45,0.5232558139534884
0.46,0.5287356321839081
0.47,0.5164835164835165
0.48,0.5
0.49,0.5
0.5,0.49504950495049505
0.51,0.4857142857142857
0.52,0.48148148148148145
0.53,0.4732142857142857
0.54,0.4778761061946903
0.55,0.4824561403508772
0.56,0.4827586206896552
0.57,0.4830508474576271
0.58,0.48739495798319327
0.59,0.49166666666666664
0.6,0.49586776859504134
0.61,0.4959349593495935
0.62,0.5
0.63,0.5
0.64,0.49612403100775193
0.65,0.5
0.66,0.5038167938931297
0.67,0.4962962962962963
0.68,0.48226950354609927
0.69,0.4726027397260274
0.7,0.4697986577181208
0.71,0.461038961038961
0.72,0.45569620253164556
0.73,0.45625
0.74,0.4567901234567901
0.75,0.4491017964071856
0.76,0.4393063583815029
0.77,0.4375
0.78,0.43575418994413406
0.79,0.4388888888888889
0.8,0.42105263157894735
0.81,0.4153846153846154
0.82,0.4019607843137255
0.83,0.386046511627907
0.84,0.3888888888888889
0.85,0.36637931034482757
0.86,0.35684647302904565
0.87,0.3466135458167331
0.88,0.34509803921568627
0.89,0.33458646616541354
0.9,0.33707865168539325
0.91,0.325
0.92,0.3129251700680272
0.93,0.31208053691275167
0.94,0.3003194888178914
0.95,0.30063291139240506
0.96,0.2981366459627329
0.97,0.30030959752321984
0.98,0.28654970760233917
0.99,0.23349056603773585
1.0,0.22727272727272727
