metrics,random,loo,classwise_shapley,classwise_shapley_add_idx,beta_shapley,tmc_shapley
highest_accuracy_drop,0.12361286239617399,0.2117946328218145,0.39913426663471807,0.39947140175086226,0.26369271562152874,0.3792781981736939
lowest_accuracy_drop,0.09711247045429978,0.18035064960890107,0.12344851802925418,0.1188149519049914,0.055899591265542885,0.03646686245712022
highest_f1_weighted_drop,0.13365392219743608,0.22895116249892195,0.4010209977400831,0.40450297462671947,0.2700978269164027,0.38799206339356185
