recall,precision
0.0,0.0
0.01,0.3333333333333333
0.02,0.3333333333333333
0.03,0.3333333333333333
0.04,0.36363636363636365
0.05,0.35714285714285715
0.06,0.375
0.07,0.4117647058823529
0.08,0.42105263157894735
0.09,0.45
0.1,0.43478260869565216
0.11,0.4230769230769231
0.12,0.4444444444444444
0.13,0.4642857142857143
0.14,0.45161290322580644
0.15,0.4166666666666667
0.16,0.35555555555555557
0.17,0.3695652173913043
0.18,0.34615384615384615
0.19,0.3392857142857143
0.2,0.3389830508474576
0.21,0.35
0.22,0.36065573770491804
0.23,0.3709677419354839
0.24,0.38095238095238093
0.25,0.38461538461538464
0.26,0.3880597014925373
0.27,0.391304347826087
0.28,0.4
0.29,0.4027777777777778
0.3,0.39473684210526316
0.31,0.4025974025974026
0.32,0.4050632911392405
0.33,0.4125
0.34,0.41975308641975306
0.35,0.4117647058823529
0.36,0.4186046511627907
0.37,0.42528735632183906
0.38,0.40425531914893614
0.39,0.3939393939393939
0.4,0.4
0.41,0.4019607843137255
0.42,0.39622641509433965
0.43,0.36134453781512604
0.44,0.352
0.45,0.34615384615384615
0.46,0.34328358208955223
0.47,0.34306569343065696
0.48,0.34532374100719426
0.49,0.34265734265734266
0.5,0.3401360544217687
0.51,0.33774834437086093
0.52,0.33986928104575165
0.53,0.32919254658385094
0.54,0.32142857142857145
0.55,0.3142857142857143
0.56,0.3163841807909605
0.57,0.3048128342245989
0.58,0.30526315789473685
0.59,0.30569948186528495
0.6,0.30612244897959184
0.61,0.3096446700507614
0.62,0.31313131313131315
0.63,0.2876712328767123
0.64,0.2909090909090909
0.65,0.2765957446808511
0.66,0.2773109243697479
0.67,0.27346938775510204
0.68,0.2677165354330709
0.69,0.26744186046511625
0.7,0.2692307692307692
0.71,0.2720306513409962
0.72,0.26865671641791045
0.73,0.27037037037037037
0.74,0.26618705035971224
0.75,0.25
0.76,0.23100303951367782
0.77,0.23333333333333334
0.78,0.22740524781341107
0.79,0.2289855072463768
0.8,0.22988505747126436
0.81,0.22946175637393768
0.82,0.22969187675070027
0.83,0.2299168975069252
0.84,0.23140495867768596
0.85,0.2328767123287671
0.86,0.2205128205128205
0.87,0.22081218274111675
0.88,0.2216624685138539
0.89,0.2181372549019608
0.9,0.21844660194174756
0.91,0.20634920634920634
0.92,0.2062780269058296
0.93,0.20758928571428573
0.94,0.20568927789934355
0.95,0.20562770562770563
0.96,0.20600858369098712
0.97,0.20726495726495728
0.98,0.2045929018789144
0.99,0.20162932790224034
1.0,0.2012072434607646
