recall,precision
0.01,1.0
0.02,0.6666666666666666
0.03,0.75
0.04,0.5714285714285714
0.05,0.625
0.06,0.6666666666666666
0.07,0.7
0.08,0.7272727272727273
0.09,0.75
0.1,0.7142857142857143
0.11,0.7333333333333333
0.12,0.75
0.13,0.7647058823529411
0.14,0.7777777777777778
0.15,0.7894736842105263
0.16,0.8
0.17,0.8095238095238095
0.18,0.8181818181818182
0.19,0.8260869565217391
0.2,0.8333333333333334
0.21,0.84
0.22,0.8461538461538461
0.23,0.8518518518518519
0.24,0.8
0.25,0.8064516129032258
0.26,0.7428571428571429
0.27,0.6923076923076923
0.28,0.7
0.29,0.6444444444444445
0.3,0.6521739130434783
0.31,0.6595744680851063
0.32,0.6666666666666666
0.33,0.673469387755102
0.34,0.68
0.35,0.6862745098039216
0.36,0.6792452830188679
0.37,0.6851851851851852
0.38,0.6785714285714286
0.39,0.6842105263157895
0.4,0.6896551724137931
0.41,0.6833333333333333
0.42,0.6774193548387096
0.43,0.6615384615384615
0.44,0.6470588235294118
0.45,0.6428571428571429
0.46,0.6301369863013698
0.47,0.618421052631579
0.48,0.5925925925925926
0.49,0.5975609756097561
0.5,0.6024096385542169
0.51,0.6071428571428571
0.52,0.611764705882353
0.53,0.6022727272727273
0.54,0.5934065934065934
0.55,0.5851063829787234
0.56,0.5894736842105263
0.57,0.59375
0.58,0.58
0.59,0.5784313725490197
0.6,0.5714285714285714
0.61,0.5648148148148148
0.62,0.49206349206349204
0.63,0.4666666666666667
0.64,0.47058823529411764
0.65,0.4744525547445255
0.66,0.45517241379310347
0.67,0.44370860927152317
0.68,0.4473684210526316
0.69,0.43125
0.7,0.4294478527607362
0.71,0.4226190476190476
0.72,0.41379310344827586
0.73,0.41714285714285715
0.74,0.42045454545454547
0.75,0.423728813559322
0.76,0.4175824175824176
0.77,0.3452914798206278
0.78,0.2988505747126437
0.79,0.30038022813688214
0.8,0.27491408934707906
0.81,0.2727272727272727
0.82,0.27424749163879597
0.83,0.2626582278481013
0.84,0.2641509433962264
0.85,0.2560240963855422
0.86,0.25595238095238093
0.87,0.258160237388724
0.88,0.2603550295857988
0.89,0.2594752186588921
0.9,0.254957507082153
0.91,0.25
0.92,0.24468085106382978
0.93,0.2421875
0.94,0.24415584415584415
0.95,0.24111675126903553
0.96,0.21524663677130046
0.97,0.21555555555555556
0.98,0.21030042918454936
0.99,0.20121951219512196
1.0,0.20040080160320642
