recall,precision
0.01,1.0
0.02,1.0
0.03,1.0
0.04,1.0
0.05,1.0
0.06,1.0
0.07,1.0
0.08,1.0
0.09,1.0
0.1,1.0
0.11,1.0
0.12,1.0
0.13,1.0
0.14,0.9333333333333333
0.15,0.9375
0.16,0.8888888888888888
0.17,0.8947368421052632
0.18,0.9
0.19,0.9047619047619048
0.2,0.9090909090909091
0.21,0.9130434782608695
0.22,0.9166666666666666
0.23,0.92
0.24,0.9230769230769231
0.25,0.9259259259259259
0.26,0.9285714285714286
0.27,0.9
0.28,0.875
0.29,0.8787878787878788
0.3,0.8571428571428571
0.31,0.8378378378378378
0.32,0.8421052631578947
0.33,0.825
0.34,0.8292682926829268
0.35,0.8333333333333334
0.36,0.8372093023255814
0.37,0.8409090909090909
0.38,0.8444444444444444
0.39,0.8478260869565217
0.4,0.851063829787234
0.41,0.8541666666666666
0.42,0.8571428571428571
0.43,0.86
0.44,0.8461538461538461
0.45,0.8490566037735849
0.46,0.8518518518518519
0.47,0.8545454545454545
0.48,0.8571428571428571
0.49,0.8596491228070176
0.5,0.8620689655172413
0.51,0.864406779661017
0.52,0.8666666666666667
0.53,0.8412698412698413
0.54,0.84375
0.55,0.8333333333333334
0.56,0.8235294117647058
0.57,0.7808219178082192
0.58,0.7532467532467533
0.59,0.7468354430379747
0.6,0.7317073170731707
0.61,0.6853932584269663
0.62,0.6813186813186813
0.63,0.6702127659574468
0.64,0.6530612244897959
0.65,0.5909090909090909
0.66,0.5739130434782609
0.67,0.5677966101694916
0.68,0.5396825396825397
0.69,0.5390625
0.7,0.5426356589147286
0.71,0.5378787878787878
0.72,0.5294117647058824
0.73,0.5289855072463768
0.74,0.5323741007194245
0.75,0.5319148936170213
0.76,0.5352112676056338
0.77,0.5347222222222222
0.78,0.5064935064935064
0.79,0.47878787878787876
0.8,0.47337278106508873
0.81,0.4576271186440678
0.82,0.45555555555555555
0.83,0.453551912568306
0.84,0.4540540540540541
0.85,0.43147208121827413
0.86,0.43434343434343436
0.87,0.4371859296482412
0.88,0.43349753694581283
0.89,0.4362745098039216
0.9,0.4326923076923077
0.91,0.4354066985645933
0.92,0.42592592592592593
0.93,0.3940677966101695
0.94,0.373015873015873
0.95,0.3667953667953668
0.96,0.35555555555555557
0.97,0.32550335570469796
0.98,0.2857142857142857
0.99,0.2836676217765043
1.0,0.25125628140703515
