recall,precision
0.01,1.0
0.02,1.0
0.03,1.0
0.04,1.0
0.05,1.0
0.06,1.0
0.07,1.0
0.08,1.0
0.09,1.0
0.1,1.0
0.11,1.0
0.12,1.0
0.13,1.0
0.14,1.0
0.15,1.0
0.16,1.0
0.17,1.0
0.18,1.0
0.19,1.0
0.2,1.0
0.21,1.0
0.22,1.0
0.23,1.0
0.24,1.0
0.25,1.0
0.26,1.0
0.27,1.0
0.28,1.0
0.29,1.0
0.3,1.0
0.31,1.0
0.32,1.0
0.33,1.0
0.34,1.0
0.35,1.0
0.36,1.0
0.37,1.0
0.38,1.0
0.39,1.0
0.4,1.0
0.41,1.0
0.42,1.0
0.43,1.0
0.44,1.0
0.45,0.9782608695652174
0.46,0.9787234042553191
0.47,0.9791666666666666
0.48,0.9795918367346939
0.49,0.98
0.5,0.9803921568627451
0.51,0.9444444444444444
0.52,0.9285714285714286
0.53,0.9137931034482759
0.54,0.9
0.55,0.9016393442622951
0.56,0.9032258064516129
0.57,0.9047619047619048
0.58,0.8787878787878788
0.59,0.8805970149253731
0.6,0.8823529411764706
0.61,0.8714285714285714
0.62,0.8611111111111112
0.63,0.8513513513513513
0.64,0.8311688311688312
0.65,0.8227848101265823
0.66,0.7857142857142857
0.67,0.788235294117647
0.68,0.7906976744186046
0.69,0.7840909090909091
0.7,0.7368421052631579
0.71,0.7395833333333334
0.72,0.7346938775510204
0.73,0.6759259259259259
0.74,0.6607142857142857
0.75,0.625
0.76,0.6229508196721312
0.77,0.6062992125984252
0.78,0.5531914893617021
0.79,0.5563380281690141
0.8,0.54421768707483
0.81,0.5364238410596026
0.82,0.5394736842105263
0.83,0.5286624203821656
0.84,0.4827586206896552
0.85,0.48295454545454547
0.86,0.441025641025641
0.87,0.43283582089552236
0.88,0.43349753694581283
0.89,0.4362745098039216
0.9,0.4186046511627907
0.91,0.3855932203389831
0.92,0.36947791164658633
0.93,0.3576923076923077
0.94,0.352059925093633
0.95,0.34296028880866425
0.96,0.3368421052631579
0.97,0.3356401384083045
0.98,0.30434782608695654
0.99,0.27197802197802196
1.0,0.2074688796680498
