recall,precision
0.01,1.0
0.02,0.6666666666666666
0.03,0.6
0.04,0.6666666666666666
0.05,0.7142857142857143
0.06,0.6
0.07,0.5833333333333334
0.08,0.26666666666666666
0.09,0.2647058823529412
0.1,0.2777777777777778
0.11,0.2972972972972973
0.12,0.3076923076923077
0.13,0.2826086956521739
0.14,0.2916666666666667
0.15,0.3
0.16,0.2711864406779661
0.17,0.2833333333333333
0.18,0.2857142857142857
0.19,0.296875
0.2,0.2857142857142857
0.21,0.29577464788732394
0.22,0.3013698630136986
0.23,0.3108108108108108
0.24,0.32
0.25,0.30864197530864196
0.26,0.2857142857142857
0.27,0.2872340425531915
0.28,0.2857142857142857
0.29,0.29292929292929293
0.3,0.2857142857142857
0.31,0.28703703703703703
0.32,0.2318840579710145
0.33,0.23404255319148937
0.34,0.2361111111111111
0.35,0.2348993288590604
0.36,0.23684210526315788
0.37,0.23270440251572327
0.38,0.2375
0.39,0.2422360248447205
0.4,0.22346368715083798
0.41,0.21693121693121692
0.42,0.2079207920792079
0.43,0.2097560975609756
0.44,0.21359223300970873
0.45,0.21634615384615385
0.46,0.21296296296296297
0.47,0.21171171171171171
0.48,0.1991701244813278
0.49,0.18081180811808117
0.5,0.18181818181818182
0.51,0.1827956989247312
0.52,0.18439716312056736
0.53,0.18596491228070175
0.54,0.18685121107266436
0.55,0.18394648829431437
0.56,0.18181818181818182
0.57,0.18446601941747573
0.58,0.18412698412698414
0.59,0.1861198738170347
0.6,0.18518518518518517
0.61,0.18597560975609756
0.62,0.18618618618618618
0.63,0.1880597014925373
0.64,0.1855072463768116
0.65,0.18361581920903955
0.66,0.1853932584269663
0.67,0.1876750700280112
0.68,0.18994413407821228
0.69,0.18598382749326145
0.7,0.1876675603217158
0.71,0.1883289124668435
0.72,0.18947368421052632
0.73,0.1906005221932115
0.74,0.18829516539440203
0.75,0.1889168765743073
0.76,0.19047619047619047
0.77,0.1925
0.78,0.1921182266009852
0.79,0.1941031941031941
0.8,0.1941747572815534
0.81,0.19424460431654678
0.82,0.19617224880382775
0.83,0.19483568075117372
0.84,0.19534883720930232
0.85,0.19630484988452657
0.86,0.19770114942528735
0.87,0.19954128440366972
0.88,0.2009132420091324
0.89,0.20090293453724606
0.9,0.20224719101123595
0.91,0.203579418344519
0.92,0.2021978021978022
0.93,0.20261437908496732
0.94,0.20434782608695654
0.95,0.20607375271149675
0.96,0.2064516129032258
0.97,0.20464135021097046
0.98,0.20374220374220375
0.99,0.20162932790224034
1.0,0.20040080160320642
