metrics,random,loo,classwise_shapley,classwise_shapley_add_idx,beta_shapley,tmc_shapley
highest_accuracy_drop,0.005786173541459346,1.4062858697393155e-05,0.13848245324884503,0.14093436098033155,0.09451316311612792,0.031948647110708134
lowest_accuracy_drop,0.0008637815276874629,0.002401124660058585,-0.0015642505967015591,-0.0008849791727089258,-0.0004847527983182521,-0.001288326362135386
highest_f1_weighted_drop,-0.00027565287219713,-0.001523664974218068,0.10928005576921385,0.11252986297557419,0.07864629654968788,0.018283516978635495
