recall,precision
0.01,1.0
0.02,1.0
0.03,1.0
0.04,1.0
0.05,1.0
0.06,1.0
0.07,1.0
0.08,1.0
0.09,1.0
0.1,1.0
0.11,1.0
0.12,1.0
0.13,1.0
0.14,1.0
0.15,1.0
0.16,1.0
0.17,1.0
0.18,1.0
0.19,1.0
0.2,1.0
0.21,1.0
0.22,1.0
0.23,1.0
0.24,1.0
0.25,1.0
0.26,1.0
0.27,1.0
0.28,1.0
0.29,1.0
0.3,1.0
0.31,1.0
0.32,1.0
0.33,1.0
0.34,1.0
0.35,1.0
0.36,1.0
0.37,1.0
0.38,1.0
0.39,1.0
0.4,0.975609756097561
0.41,0.9761904761904762
0.42,0.9767441860465116
0.43,0.9772727272727273
0.44,0.9777777777777777
0.45,0.9782608695652174
0.46,0.9787234042553191
0.47,0.9791666666666666
0.48,0.9795918367346939
0.49,0.98
0.5,0.9803921568627451
0.51,0.9807692307692307
0.52,0.9811320754716981
0.53,0.9814814814814815
0.54,0.9818181818181818
0.55,0.9821428571428571
0.56,0.9824561403508771
0.57,0.9827586206896551
0.58,0.9830508474576272
0.59,0.9833333333333333
0.6,0.9836065573770492
0.61,0.9838709677419355
0.62,0.9841269841269841
0.63,0.984375
0.64,0.9846153846153847
0.65,0.9848484848484849
0.66,0.9850746268656716
0.67,0.9436619718309859
0.68,0.9444444444444444
0.69,0.9324324324324325
0.7,0.9333333333333333
0.71,0.9342105263157895
0.72,0.935064935064935
0.73,0.9358974358974359
0.74,0.9367088607594937
0.75,0.9375
0.76,0.9382716049382716
0.77,0.9390243902439024
0.78,0.9397590361445783
0.79,0.8876404494382022
0.8,0.8791208791208791
0.81,0.8709677419354839
0.82,0.8723404255319149
0.83,0.8736842105263158
0.84,0.875
0.85,0.8673469387755102
0.86,0.819047619047619
0.87,0.7981651376146789
0.88,0.7927927927927928
0.89,0.7739130434782608
0.9,0.7627118644067796
0.91,0.7459016393442623
0.92,0.7301587301587301
0.93,0.7045454545454546
0.94,0.6714285714285714
0.95,0.6690140845070423
0.96,0.6713286713286714
0.97,0.6024844720496895
0.98,0.40329218106995884
0.99,0.3793103448275862
1.0,0.27100271002710025
