metrics,random,loo,classwise_shapley,classwise_shapley_add_idx,beta_shapley,tmc_shapley
highest_accuracy_drop,0.010285572734911217,0.044611225302649354,0.2640477900451333,0.2251683318932051,0.1695754858831332,0.19974420222867822
lowest_accuracy_drop,0.023442528902204513,-0.05929475412559212,-0.06747043718098315,-0.06372292297368036,-0.0024090571005033336,-0.09269939422787012
highest_f1_weighted_drop,0.018045264702201743,0.06861619164899535,0.22081824054295146,0.18569401099640084,0.1803009545759371,0.1760623429807585
