recall,precision
0.01,1.0
0.02,1.0
0.03,1.0
0.04,1.0
0.05,0.7142857142857143
0.06,0.75
0.07,0.7777777777777778
0.08,0.7272727272727273
0.09,0.75
0.1,0.7142857142857143
0.11,0.7333333333333333
0.12,0.75
0.13,0.6842105263157895
0.14,0.7
0.15,0.625
0.16,0.6153846153846154
0.17,0.6296296296296297
0.18,0.6206896551724138
0.19,0.6333333333333333
0.2,0.5882352941176471
0.21,0.5526315789473685
0.22,0.5641025641025641
0.23,0.575
0.24,0.5714285714285714
0.25,0.5813953488372093
0.26,0.5909090909090909
0.27,0.5
0.28,0.45901639344262296
0.29,0.453125
0.3,0.46153846153846156
0.31,0.4626865671641791
0.32,0.4507042253521127
0.33,0.4583333333333333
0.34,0.4473684210526316
0.35,0.45454545454545453
0.36,0.4186046511627907
0.37,0.40217391304347827
0.38,0.3958333333333333
0.39,0.3979591836734694
0.4,0.3883495145631068
0.41,0.37962962962962965
0.42,0.3684210526315789
0.43,0.3467741935483871
0.44,0.3464566929133858
0.45,0.3409090909090909
0.46,0.3382352941176471
0.47,0.34306569343065696
0.48,0.32
0.49,0.32450331125827814
0.5,0.32894736842105265
0.51,0.32075471698113206
0.52,0.32298136645962733
0.53,0.31547619047619047
0.54,0.3050847457627119
0.55,0.30386740331491713
0.56,0.2731707317073171
0.57,0.27014218009478674
0.58,0.24892703862660945
0.59,0.24481327800829875
0.6,0.24193548387096775
0.61,0.244
0.62,0.2366412213740458
0.63,0.23247232472324722
0.64,0.22456140350877193
0.65,0.22727272727272727
0.66,0.22996515679442509
0.67,0.22408026755852842
0.68,0.22442244224422442
0.69,0.22330097087378642
0.7,0.22580645161290322
0.71,0.2225705329153605
0.72,0.2236024844720497
0.73,0.21597633136094674
0.74,0.21700879765395895
0.75,0.20833333333333334
0.76,0.18491484184914841
0.77,0.1807511737089202
0.78,0.18181818181818182
0.79,0.18329466357308585
0.8,0.18518518518518517
0.81,0.18706697459584296
0.82,0.18850574712643678
0.83,0.19036697247706422
0.84,0.18834080717488788
0.85,0.19015659955257272
0.86,0.19196428571428573
0.87,0.19333333333333333
0.88,0.1934065934065934
0.89,0.18895966029723993
0.9,0.1906779661016949
0.91,0.19198312236286919
0.92,0.1936842105263158
0.93,0.19456066945606695
0.94,0.19542619542619544
0.95,0.1962809917355372
0.96,0.1955193482688391
0.97,0.19517102615694165
0.98,0.19678714859437751
0.99,0.19839679358717435
1.0,0.2
