metrics,random,loo,classwise_shapley,classwise_shapley_add_idx,beta_shapley,tmc_shapley
highest_accuracy_drop,0.18145587067756974,0.22208561969749951,0.34207627485554626,0.34825496554597024,0.25873176360420075,0.33703951276957356
lowest_accuracy_drop,0.13853549706211798,0.22502294327743552,0.14784552926152975,0.14538293586087706,0.11171374903698088,0.12514870736111006
highest_f1_weighted_drop,0.19494636477873162,0.26720320535446596,0.3437778123883668,0.3467065083849754,0.25466098580417307,0.3451443003685414
