recall,precision
0.01,1.0
0.02,1.0
0.03,1.0
0.04,1.0
0.05,1.0
0.06,1.0
0.07,1.0
0.08,1.0
0.09,1.0
0.1,1.0
0.11,1.0
0.12,1.0
0.13,1.0
0.14,1.0
0.15,1.0
0.16,1.0
0.17,0.9444444444444444
0.18,0.9473684210526315
0.19,0.95
0.2,0.9523809523809523
0.21,0.9545454545454546
0.22,0.9565217391304348
0.23,0.9583333333333334
0.24,0.96
0.25,0.8928571428571429
0.26,0.8666666666666667
0.27,0.84375
0.28,0.8484848484848485
0.29,0.8529411764705882
0.3,0.8571428571428571
0.31,0.8611111111111112
0.32,0.8421052631578947
0.33,0.8461538461538461
0.34,0.85
0.35,0.813953488372093
0.36,0.8181818181818182
0.37,0.8043478260869565
0.38,0.76
0.39,0.7647058823529411
0.4,0.7692307692307693
0.41,0.7592592592592593
0.42,0.7636363636363637
0.43,0.7288135593220338
0.44,0.7333333333333333
0.45,0.7258064516129032
0.46,0.7301587301587301
0.47,0.6714285714285714
0.48,0.676056338028169
0.49,0.6805555555555556
0.5,0.684931506849315
0.51,0.6710526315789473
0.52,0.6753246753246753
0.53,0.6794871794871795
0.54,0.6835443037974683
0.55,0.6790123456790124
0.56,0.6746987951807228
0.57,0.6785714285714286
0.58,0.6823529411764706
0.59,0.6276595744680851
0.6,0.631578947368421
0.61,0.6224489795918368
0.62,0.62
0.63,0.6176470588235294
0.64,0.6213592233009708
0.65,0.6190476190476191
0.66,0.6226415094339622
0.67,0.6090909090909091
0.68,0.6071428571428571
0.69,0.6052631578947368
0.7,0.5982905982905983
0.71,0.5772357723577236
0.72,0.5806451612903226
0.73,0.5748031496062992
0.74,0.578125
0.75,0.5813953488372093
0.76,0.5714285714285714
0.77,0.5539568345323741
0.78,0.5571428571428572
0.79,0.5563380281690141
0.8,0.5555555555555556
0.81,0.5094339622641509
0.82,0.5
0.83,0.4911242603550296
0.84,0.4883720930232558
0.85,0.4913294797687861
0.86,0.4777777777777778
0.87,0.48066298342541436
0.88,0.4808743169398907
0.89,0.4238095238095238
0.9,0.36
0.91,0.36254980079681276
0.92,0.35658914728682173
0.93,0.35361216730038025
0.94,0.35471698113207545
0.95,0.286144578313253
0.96,0.2807017543859649
0.97,0.27714285714285714
0.98,0.2784090909090909
0.99,0.25984251968503935
1.0,0.2331002331002331
