recall,precision
0.0,0.0
0.04,0.5
0.08,0.6666666666666666
0.12,0.75
0.16,0.5714285714285714
0.2,0.625
0.24,0.5454545454545454
0.28,0.5833333333333334
0.32,0.5714285714285714
0.36,0.5294117647058824
0.4,0.5555555555555556
0.44,0.55
0.48,0.4444444444444444
0.52,0.4642857142857143
0.56,0.4666666666666667
0.6,0.4838709677419355
0.64,0.4444444444444444
0.68,0.40476190476190477
0.72,0.4186046511627907
0.76,0.36538461538461536
0.8,0.37037037037037035
0.84,0.375
0.88,0.38596491228070173
0.92,0.34328358208955223
0.96,0.35294117647058826
1.0,0.30864197530864196
