recall,precision
0.01,1.0
0.02,1.0
0.03,1.0
0.04,1.0
0.05,1.0
0.06,1.0
0.07,1.0
0.08,1.0
0.09,1.0
0.1,1.0
0.11,1.0
0.12,1.0
0.13,1.0
0.14,1.0
0.15,1.0
0.16,1.0
0.17,1.0
0.18,1.0
0.19,1.0
0.2,1.0
0.21,1.0
0.22,1.0
0.23,1.0
0.24,1.0
0.25,1.0
0.26,1.0
0.27,1.0
0.28,1.0
0.29,1.0
0.3,1.0
0.31,1.0
0.32,1.0
0.33,1.0
0.34,1.0
0.35,1.0
0.36,1.0
0.37,1.0
0.38,1.0
0.39,1.0
0.4,1.0
0.41,1.0
0.42,1.0
0.43,1.0
0.44,1.0
0.45,1.0
0.46,1.0
0.47,1.0
0.48,1.0
0.49,1.0
0.5,1.0
0.51,1.0
0.52,1.0
0.53,1.0
0.54,1.0
0.55,1.0
0.56,1.0
0.57,1.0
0.58,1.0
0.59,1.0
0.6,1.0
0.61,0.9838709677419355
0.62,0.9841269841269841
0.63,0.984375
0.64,0.9696969696969697
0.65,0.9701492537313433
0.66,0.9705882352941176
0.67,0.9710144927536232
0.68,0.9714285714285714
0.69,0.971830985915493
0.7,0.9722222222222222
0.71,0.9726027397260274
0.72,0.972972972972973
0.73,0.9733333333333334
0.74,0.9736842105263158
0.75,0.974025974025974
0.76,0.9620253164556962
0.77,0.9625
0.78,0.9629629629629629
0.79,0.9518072289156626
0.8,0.9523809523809523
0.81,0.801980198019802
0.82,0.7884615384615384
0.83,0.7685185185185185
0.84,0.7241379310344828
0.85,0.6854838709677419
0.86,0.5548387096774193
0.87,0.54375
0.88,0.5365853658536586
0.89,0.5297619047619048
0.9,0.4864864864864865
0.91,0.47150259067357514
0.92,0.45544554455445546
0.93,0.4025974025974026
0.94,0.3533834586466165
0.95,0.31353135313531355
0.96,0.3106796116504854
0.97,0.305993690851735
0.98,0.28
0.99,0.2296983758700696
1.0,0.21413276231263384
