metrics,random,loo,classwise_shapley,classwise_shapley_add_idx,beta_shapley,tmc_shapley
highest_accuracy_drop,-0.00792779921630098,-0.0002805129481043499,0.11455936214043803,0.10767008349076629,0.08839458381156952,0.0705511666970968
lowest_accuracy_drop,-0.007796355391517406,-0.007309662651405546,-0.034932140067016275,-0.034471249020180846,-0.03149821329117773,-0.05655525852462744
highest_f1_weighted_drop,-0.003502352248672951,0.00015324837687986708,0.09507966516347884,0.0881286505281743,0.08262525406627926,0.05424343171606191
