recall,precision
0.0,0.0
0.01,0.14285714285714285
0.02,0.13333333333333333
0.03,0.1875
0.04,0.23529411764705882
0.05,0.17857142857142858
0.06,0.2
0.07,0.21212121212121213
0.08,0.23529411764705882
0.09,0.2571428571428571
0.1,0.2631578947368421
0.11,0.2391304347826087
0.12,0.17391304347826086
0.13,0.17333333333333334
0.14,0.17073170731707318
0.15,0.16304347826086957
0.16,0.1702127659574468
0.17,0.16666666666666666
0.18,0.16981132075471697
0.19,0.17757009345794392
0.2,0.17391304347826086
0.21,0.1810344827586207
0.22,0.18487394957983194
0.23,0.18699186991869918
0.24,0.1702127659574468
0.25,0.1736111111111111
0.26,0.17687074829931973
0.27,0.17647058823529413
0.28,0.18181818181818182
0.29,0.18238993710691823
0.3,0.1875
0.31,0.18787878787878787
0.32,0.19047619047619047
0.33,0.1853932584269663
0.34,0.1878453038674033
0.35,0.19021739130434784
0.36,0.19047619047619047
0.37,0.19473684210526315
0.38,0.19895287958115182
0.39,0.20207253886010362
0.4,0.2
0.41,0.20297029702970298
0.42,0.20689655172413793
0.43,0.20574162679425836
0.44,0.205607476635514
0.45,0.1965065502183406
0.46,0.19913419913419914
0.47,0.2025862068965517
0.48,0.20253164556962025
0.49,0.20502092050209206
0.5,0.2074688796680498
0.51,0.21074380165289255
0.52,0.20883534136546184
0.53,0.19776119402985073
0.54,0.19852941176470587
0.55,0.20072992700729927
0.56,0.2028985507246377
0.57,0.20503597122302158
0.58,0.2013888888888889
0.59,0.2
0.6,0.20066889632107024
0.61,0.20198675496688742
0.62,0.20394736842105263
0.63,0.20521172638436483
0.64,0.2057877813504823
0.65,0.20766773162939298
0.66,0.20625
0.67,0.20615384615384616
0.68,0.20359281437125748
0.69,0.20353982300884957
0.7,0.20348837209302326
0.71,0.20461095100864554
0.72,0.20630372492836677
0.73,0.20857142857142857
0.74,0.20728291316526612
0.75,0.2066115702479339
0.76,0.20765027322404372
0.77,0.20754716981132076
0.78,0.20526315789473684
0.79,0.2
0.8,0.20100502512562815
0.81,0.20099255583126552
0.82,0.2019704433497537
0.83,0.2
0.84,0.20095693779904306
0.85,0.1990632318501171
0.86,0.19907407407407407
0.87,0.20046082949308755
0.88,0.1981981981981982
0.89,0.19777777777777777
0.9,0.19955654101995565
0.91,0.20088300220750552
0.92,0.2026431718061674
0.93,0.20305676855895197
0.94,0.19915254237288135
0.95,0.20042194092827004
0.96,0.20168067226890757
0.97,0.20335429769392033
0.98,0.20374220374220375
0.99,0.2037037037037037
1.0,0.20202020202020202
