metrics,random,loo,classwise_shapley,classwise_shapley_add_idx,beta_shapley,tmc_shapley
highest_accuracy_drop,0.08707845355487016,0.2548051316808622,0.39436233657997954,0.4212477213284143,0.3327324406535398,0.4957084699111203
lowest_accuracy_drop,0.07435648184404944,0.042501896895323354,0.0684189292236372,0.06545619657668621,0.13396817992603444,-0.005732332626517244
highest_f1_weighted_drop,0.09314239154775643,0.2585122325697549,0.3609155173150291,0.3893151460983565,0.3588658736397267,0.4712612868478752
