metrics,random,loo,classwise_shapley,classwise_shapley_add_idx,beta_shapley,tmc_shapley
highest_accuracy_drop,0.05067321295691482,0.11400501305458116,0.38514949603111254,0.38187975160540466,0.2001000589988371,0.311903390317957
lowest_accuracy_drop,0.0004921306496814791,0.09670643707333221,-0.03300240232030968,-0.036438850527571044,0.011895851917023356,-0.062497795150636595
highest_f1_weighted_drop,0.08874892200781316,0.26134590892622667,0.37735770467644336,0.37504702724853234,0.17863695537228486,0.4178582962913533
