recall,precision
0.01,1.0
0.02,1.0
0.03,1.0
0.04,1.0
0.05,0.8333333333333334
0.06,0.8571428571428571
0.07,0.875
0.08,0.8888888888888888
0.09,0.8181818181818182
0.1,0.8333333333333334
0.11,0.7857142857142857
0.12,0.6666666666666666
0.13,0.5909090909090909
0.14,0.56
0.15,0.5769230769230769
0.16,0.5925925925925926
0.17,0.6071428571428571
0.18,0.6
0.19,0.5588235294117647
0.2,0.5555555555555556
0.21,0.5384615384615384
0.22,0.55
0.23,0.5609756097560976
0.24,0.5333333333333333
0.25,0.5434782608695652
0.26,0.5531914893617021
0.27,0.5625
0.28,0.5714285714285714
0.29,0.58
0.3,0.5882352941176471
0.31,0.5961538461538461
0.32,0.6037735849056604
0.33,0.6111111111111112
0.34,0.5862068965517241
0.35,0.5932203389830508
0.36,0.6
0.37,0.5692307692307692
0.38,0.5757575757575758
0.39,0.5735294117647058
0.4,0.5797101449275363
0.41,0.5857142857142857
0.42,0.5915492957746479
0.43,0.5584415584415584
0.44,0.5641025641025641
0.45,0.5555555555555556
0.46,0.5542168674698795
0.47,0.5529411764705883
0.48,0.5454545454545454
0.49,0.5268817204301075
0.5,0.49504950495049505
0.51,0.4722222222222222
0.52,0.4727272727272727
0.53,0.4732142857142857
0.54,0.46153846153846156
0.55,0.46218487394957986
0.56,0.45161290322580644
0.57,0.456
0.58,0.4496124031007752
0.59,0.4306569343065693
0.6,0.4316546762589928
0.61,0.4236111111111111
0.62,0.41333333333333333
0.63,0.4090909090909091
0.64,0.41025641025641024
0.65,0.3735632183908046
0.66,0.37714285714285717
0.67,0.3701657458563536
0.68,0.3675675675675676
0.69,0.3689839572192513
0.7,0.3482587064676617
0.71,0.35148514851485146
0.72,0.35294117647058826
0.73,0.3476190476190476
0.74,0.34579439252336447
0.75,0.3440366972477064
0.76,0.3392857142857143
0.77,0.3392070484581498
0.78,0.3406113537117904
0.79,0.33760683760683763
0.8,0.33755274261603374
0.81,0.3103448275862069
0.82,0.31297709923664124
0.83,0.2757475083056478
0.84,0.27450980392156865
0.85,0.2750809061488673
0.86,0.2765273311897106
0.87,0.2761904761904762
0.88,0.25806451612903225
0.89,0.25722543352601157
0.9,0.24793388429752067
0.91,0.2446236559139785
0.92,0.24338624338624337
0.93,0.2421875
0.94,0.23979591836734693
0.95,0.2334152334152334
0.96,0.2318840579710145
0.97,0.2315035799522673
0.98,0.22072072072072071
0.99,0.21568627450980393
1.0,0.21551724137931033
