metrics,random,loo,classwise_shapley,classwise_shapley_add_idx,beta_shapley,tmc_shapley
highest_accuracy_drop,0.03614532628389355,0.22327340226302372,0.11381997528120934,0.10143763253403465,0.09873025193014073,0.09183884219271954
lowest_accuracy_drop,0.022411711280466262,0.07656978455837601,0.026588799608853304,0.05068870225849578,0.033016778571030955,0.06971481577005591
highest_f1_weighted_drop,0.04027735322037881,0.2459398759946938,0.1333310509859147,0.11980235277302768,0.10303679095900117,0.09591975759614485
