recall,precision
0.01,1.0
0.02,1.0
0.03,1.0
0.04,1.0
0.05,1.0
0.06,0.8571428571428571
0.07,0.875
0.08,0.6666666666666666
0.09,0.5
0.1,0.45454545454545453
0.11,0.44
0.12,0.4444444444444444
0.13,0.4642857142857143
0.14,0.4666666666666667
0.15,0.46875
0.16,0.4444444444444444
0.17,0.4594594594594595
0.18,0.46153846153846156
0.19,0.475
0.2,0.47619047619047616
0.21,0.4772727272727273
0.22,0.4583333333333333
0.23,0.40350877192982454
0.24,0.4
0.25,0.4032258064516129
0.26,0.4126984126984127
0.27,0.4153846153846154
0.28,0.4117647058823529
0.29,0.42028985507246375
0.3,0.410958904109589
0.31,0.40789473684210525
0.32,0.4155844155844156
0.33,0.38372093023255816
0.34,0.3655913978494624
0.35,0.3723404255319149
0.36,0.3711340206185567
0.37,0.37755102040816324
0.38,0.3619047619047619
0.39,0.3644859813084112
0.4,0.3669724770642202
0.41,0.36607142857142855
0.42,0.37168141592920356
0.43,0.36134453781512604
0.44,0.35772357723577236
0.45,0.3543307086614173
0.46,0.34074074074074073
0.47,0.34558823529411764
0.48,0.35036496350364965
0.49,0.35507246376811596
0.5,0.35714285714285715
0.51,0.34
0.52,0.33766233766233766
0.53,0.33125
0.54,0.3253012048192771
0.55,0.3216374269005848
0.56,0.3236994219653179
0.57,0.31666666666666665
0.58,0.31351351351351353
0.59,0.31382978723404253
0.6,0.31413612565445026
0.61,0.3128205128205128
0.62,0.3147208121827411
0.63,0.3088235294117647
0.64,0.3018867924528302
0.65,0.3037383177570093
0.66,0.30697674418604654
0.67,0.3059360730593607
0.68,0.2518518518518518
0.69,0.25
0.7,0.2422145328719723
0.71,0.24149659863945577
0.72,0.2440677966101695
0.73,0.24414715719063546
0.74,0.24104234527687296
0.75,0.23219814241486067
0.76,0.23170731707317074
0.77,0.2326283987915408
0.78,0.23493975903614459
0.79,0.23372781065088757
0.8,0.23529411764705882
0.81,0.23684210526315788
0.82,0.23295454545454544
0.83,0.22865013774104684
0.84,0.2131979695431472
0.85,0.21518987341772153
0.86,0.21717171717171718
0.87,0.2175
0.88,0.2194513715710723
0.89,0.21921182266009853
0.9,0.22113022113022113
0.91,0.2116279069767442
0.92,0.21247113163972287
0.93,0.21184510250569477
0.94,0.21315192743764172
0.95,0.21348314606741572
0.96,0.21524663677130046
0.97,0.212253829321663
0.98,0.2094017094017094
0.99,0.2088607594936709
1.0,0.205761316872428
