metrics,random,loo,classwise_shapley,classwise_shapley_add_idx,beta_shapley,tmc_shapley
highest_accuracy_drop,0.022650975888475713,0.15849390180758188,0.3176173973476426,0.30740308364384156,0.1449155959237151,0.1748796120444181
lowest_accuracy_drop,0.05127849186408642,0.17322799341175407,0.11183604241672027,0.10520379608955388,0.08276204109957533,0.061397018468903115
highest_f1_weighted_drop,0.03321508183367872,0.296244246010947,0.31670220535595456,0.3129705156807132,0.14057965696120386,0.24502335184433932
