recall,precision
0.01,1.0
0.02,1.0
0.03,1.0
0.04,1.0
0.05,1.0
0.06,1.0
0.07,1.0
0.08,1.0
0.09,1.0
0.1,1.0
0.11,1.0
0.12,1.0
0.13,1.0
0.14,1.0
0.15,1.0
0.16,1.0
0.17,1.0
0.18,1.0
0.19,1.0
0.2,1.0
0.21,1.0
0.22,1.0
0.23,1.0
0.24,1.0
0.25,1.0
0.26,1.0
0.27,1.0
0.28,1.0
0.29,1.0
0.3,1.0
0.31,1.0
0.32,1.0
0.33,1.0
0.34,1.0
0.35,1.0
0.36,1.0
0.37,1.0
0.38,1.0
0.39,1.0
0.4,1.0
0.41,1.0
0.42,1.0
0.43,1.0
0.44,1.0
0.45,1.0
0.46,1.0
0.47,1.0
0.48,1.0
0.49,1.0
0.5,1.0
0.51,1.0
0.52,1.0
0.53,1.0
0.54,1.0
0.55,1.0
0.56,0.9824561403508771
0.57,0.9827586206896551
0.58,0.9830508474576272
0.59,0.9833333333333333
0.6,0.9836065573770492
0.61,0.9682539682539683
0.62,0.96875
0.63,0.9692307692307692
0.64,0.9552238805970149
0.65,0.9420289855072463
0.66,0.9428571428571428
0.67,0.9436619718309859
0.68,0.9315068493150684
0.69,0.9324324324324325
0.7,0.9333333333333333
0.71,0.9102564102564102
0.72,0.9113924050632911
0.73,0.9012345679012346
0.74,0.9024390243902439
0.75,0.8928571428571429
0.76,0.8941176470588236
0.77,0.8953488372093024
0.78,0.8210526315789474
0.79,0.8229166666666666
0.8,0.7142857142857143
0.81,0.7043478260869566
0.82,0.7068965517241379
0.83,0.6693548387096774
0.84,0.6511627906976745
0.85,0.5821917808219178
0.86,0.5029239766081871
0.87,0.48066298342541436
0.88,0.4808743169398907
0.89,0.47593582887700536
0.9,0.4787234042553192
0.91,0.4789473684210526
0.92,0.4423076923076923
0.93,0.42660550458715596
0.94,0.3949579831932773
0.95,0.3682170542635659
0.96,0.35555555555555557
0.97,0.34519572953736655
0.98,0.23389021479713604
0.99,0.2239819004524887
1.0,0.21052631578947367
