num_removed,f1_weighted
0,0.8883599684354537
1,0.8898977537821745
2,0.8898977537821745
3,0.8878647342995168
4,0.8868742371138274
5,0.8893504115209248
6,0.889867149758454
7,0.8863463502952487
8,0.8913843041784235
9,0.8878538893681444
10,0.8868742371138274
11,0.8898775759515135
12,0.8898775759515135
13,0.88788573682283
14,0.8923853704993597
15,0.8883706508560731
16,0.8873903570822251
17,0.888381105215615
18,0.8888867570297693
19,0.88788573682283
20,0.8903932808933658
21,0.8898877772367082
22,0.8899075057532306
23,0.88535620077004
24,0.8898564984865704
25,0.8893923062896522
26,0.8928809147891993
27,0.8894118989268579
28,0.8863789725737425
29,0.8863789725737425
30,0.8863789725737425
31,0.8883379187092146
32,0.8863789725737425
33,0.8879155248271527
34,0.8858731241679321
35,0.8873587125469825
36,0.887905824039653
37,0.88788573682283
38,0.88788573682283
39,0.88788573682283
40,0.8874004455072197
41,0.8884013304360444
42,0.8898877772367082
43,0.8923853704993597
44,0.8868847166158911
45,0.886446979822598
46,0.8864287057255056
47,0.8868847166158911
48,0.8874199337372252
49,0.8864287057255056
50,0.8878753500597226
51,0.8863893824785116
52,0.8868949652489612
53,0.8884299620122809
54,0.8878958947600323
55,0.885428077582118
56,0.8884299620122809
57,0.8863893824785116
58,0.8863789725737425
59,0.887905824039653
60,0.8843874332710843
61,0.8863893824785116
62,0.8864095070425192
63,0.8898977537821745
64,0.8894118989268579
65,0.8898877772367082
66,0.8884299620122809
67,0.8888968242711034
68,0.8903832378574872
69,0.8924234922377928
70,0.8898775759515135
71,0.8884206454373387
72,0.8883913316859386
73,0.8898877772367082
74,0.8899075057532306
75,0.8884013304360444
76,0.8884111016320783
77,0.8874293338688933
78,0.8909533307402616
79,0.8879249972851334
80,0.8884013304360444
81,0.8903729710200898
82,0.8863893824785116
83,0.891374131102098
84,0.8893504115209248
85,0.891879801843304
86,0.8894022153648691
87,0.891374131102098
88,0.8908786888974087
89,0.8903066605150299
90,0.891374131102098
91,0.8908578030457834
92,0.8908786888974087
93,0.8898775759515135
94,0.891374131102098
95,0.891879801843304
96,0.8908683574879228
97,0.8923853704993597
98,0.8923853704993597
99,0.8924412380072756
100,0.8888968242711034
101,0.8874103043372987
102,0.8903729710200898
103,0.8873587125469825
104,0.8858285025540952
105,0.8873800388946789
106,0.8894213571374521
107,0.8889162790697673
108,0.8893821715365512
109,0.8878538893681444
110,0.886399560578395
111,0.8873800388946789
112,0.8863350114214875
113,0.8868949652489612
114,0.8878647342995168
115,0.8873694907740648
116,0.885418510336998
117,0.8839024606124979
118,0.8849595518038389
119,0.8839125078566938
120,0.8854374116449587
121,0.8823747072899978
122,0.8858731241679321
123,0.8858731241679321
124,0.8858731241679321
125,0.8843436428114644
126,0.8833422890695724
127,0.8823524331046262
128,0.8873903570822251
129,0.88788573682283
130,0.8858731241679321
131,0.8834071151581804
132,0.8859140163419233
133,0.886914770584538
134,0.8874103043372987
135,0.8878958947600323
136,0.8854465126844712
137,0.8884299620122809
138,0.8884299620122809
139,0.8879432578486877
140,0.8869427512223366
141,0.8874646448507906
142,0.886437958268147
143,0.8879520462652228
144,0.8879606069741736
145,0.8859330673157254
146,0.8843977907207455
147,0.8859236579509393
148,0.8859236579509393
149,0.8824063178634008
150,0.8824063178634008
151,0.8854374116449587
152,0.885418510336998
153,0.8849132620993087
154,0.885418510336998
155,0.8838599033816427
156,0.8879155248271527
157,0.8849229882838424
158,0.8879249972851334
159,0.8889162790697673
160,0.8864287057255056
161,0.8854087097477396
162,0.8869243276180364
163,0.8858940357378899
164,0.8839412313432835
165,0.8849507617901844
166,0.8854465126844712
167,0.887456160230385
168,0.8854465126844712
169,0.8849417379696346
170,0.8854374116449587
171,0.887456160230385
172,0.886446979822598
173,0.8905104721011299
174,0.8859924430820654
175,0.886984789721058
176,0.8884810982539195
177,0.8884810982539195
178,0.8864886280855513
179,0.8860212858227026
180,0.8890140417316329
181,0.8914964313144469
182,0.886
183,0.884480420164374
184,0.886
185,0.8880209123872165
186,0.8885106633723833
187,0.8870276749785955
188,0.8874962997500024
189,0.8870072617441037
190,0.8895105677367566
191,0.8874887282786301
192,0.8879849243252962
193,0.8870072617441037
194,0.8905171764705883
195,0.8890271851559653
196,0.8854805896867602
197,0.8890071332176597
198,0.8840146742420667
199,0.8880456254841286
