metrics,random,loo,classwise_shapley,classwise_shapley_add_idx,beta_shapley,tmc_shapley
highest_accuracy_drop,0.08495312513463012,0.22899698732846138,0.3933848338729906,0.40338521503432767,0.22280619910272814,0.34814793728895765
lowest_accuracy_drop,0.047421745004976874,0.12554328429181105,0.060395229000762315,0.05487927290735688,0.06535351987332083,0.012490262994438672
highest_f1_weighted_drop,0.0744521686440046,0.239548820754172,0.34248774063885234,0.3583616044189597,0.20103005170992094,0.3295590269220229
