recall,precision
0.0,0.0
0.01,0.2
0.02,0.25
0.03,0.25
0.04,0.2222222222222222
0.05,0.19230769230769232
0.06,0.17142857142857143
0.07,0.18421052631578946
0.08,0.20512820512820512
0.09,0.20454545454545456
0.1,0.21739130434782608
0.11,0.22
0.12,0.23529411764705882
0.13,0.25
0.14,0.2641509433962264
0.15,0.25
0.16,0.23880597014925373
0.17,0.2463768115942029
0.18,0.2571428571428571
0.19,0.24675324675324675
0.2,0.2564102564102564
0.21,0.2413793103448276
0.22,0.23655913978494625
0.23,0.24468085106382978
0.24,0.23076923076923078
0.25,0.2358490566037736
0.26,0.24299065420560748
0.27,0.24107142857142858
0.28,0.24778761061946902
0.29,0.23387096774193547
0.3,0.23255813953488372
0.31,0.23308270676691728
0.32,0.23880597014925373
0.33,0.24444444444444444
0.34,0.23448275862068965
0.35,0.23972602739726026
0.36,0.23529411764705882
0.37,0.24025974025974026
0.38,0.24358974358974358
0.39,0.2422360248447205
0.4,0.24539877300613497
0.41,0.22905027932960895
0.42,0.22105263157894736
0.43,0.225130890052356
0.44,0.22
0.45,0.21951219512195122
0.46,0.2169811320754717
0.47,0.21962616822429906
0.48,0.22119815668202766
0.49,0.21973094170403587
0.5,0.21929824561403508
0.51,0.2217391304347826
0.52,0.21940928270042195
0.53,0.212
0.54,0.2151394422310757
0.55,0.2140077821011673
0.56,0.20817843866171004
0.57,0.2111111111111111
0.58,0.2140221402214022
0.59,0.21691176470588236
0.6,0.21818181818181817
0.61,0.21785714285714286
0.62,0.2198581560283688
0.63,0.2226148409893993
0.64,0.22456140350877193
0.65,0.22184300341296928
0.66,0.22448979591836735
0.67,0.22635135135135134
0.68,0.2222222222222222
0.69,0.22402597402597402
0.7,0.219435736677116
0.71,0.21779141104294478
0.72,0.2175226586102719
0.73,0.21921921921921922
0.74,0.2195845697329377
0.75,0.22123893805309736
0.76,0.2235294117647059
0.77,0.22580645161290322
0.78,0.22349570200573066
0.79,0.22443181818181818
0.8,0.22662889518413598
0.81,0.22752808988764045
0.82,0.22841225626740946
0.83,0.2292817679558011
0.84,0.22764227642276422
0.85,0.22251308900523561
0.86,0.2222222222222222
0.87,0.22137404580152673
0.88,0.2216624685138539
0.89,0.2236180904522613
0.9,0.21951219512195122
0.91,0.2182254196642686
0.92,0.21445221445221446
0.93,0.21040723981900453
0.94,0.21029082774049218
0.95,0.2106430155210643
0.96,0.21238938053097345
0.97,0.21318681318681318
0.98,0.2045929018789144
0.99,0.2037037037037037
1.0,0.20366598778004075
