metrics,random,loo,classwise_shapley,classwise_shapley_add_idx,beta_shapley,tmc_shapley
highest_accuracy_drop,0.0004866937272442689,0.0029108271653331924,0.16676960663590087,0.13877467845965524,0.10441532045080165,0.0391810197391051
lowest_accuracy_drop,0.0067666818980216285,0.006232105573528907,7.142857142856885e-05,0.0,0.0005639659746857692,0.0
highest_f1_weighted_drop,0.00024103277078205078,0.001439628841018967,0.124328793974477,0.10642479088996669,0.08602344787287068,0.02330109458107028
