metrics,random,loo,classwise_shapley,classwise_shapley_add_idx,beta_shapley,tmc_shapley
highest_accuracy_drop,0.041230724695480024,0.16484366753690702,0.3059298946416026,0.2914715009360477,0.1348313629495551,0.3116191288378334
lowest_accuracy_drop,0.09240169164567544,0.14666922060788562,0.06423650137032813,0.047981257494818984,0.051070690493177695,0.0022216043320400607
highest_f1_weighted_drop,0.04255413467265423,0.16637380770908472,0.30749441091679125,0.2927188328478184,0.13577847477538782,0.31383469507335593
