num_removed,f1_weighted
0,0.9824966470687679
1,0.9819969706562376
2,0.9819969706562376
3,0.9819969706562376
4,0.9819969706562376
5,0.9819969706562376
6,0.9819969706562376
7,0.9819969706562376
8,0.9819969706562376
9,0.9819969706562376
10,0.9819969706562376
11,0.9819969706562376
12,0.9819969706562376
13,0.9819969706562376
14,0.9819969706562376
15,0.9819969706562376
16,0.9819969706562376
17,0.9819969706562376
18,0.9819969706562376
19,0.9819969706562376
20,0.9819969706562376
21,0.9819969706562376
22,0.9819969706562376
23,0.9819969706562376
24,0.9819969706562376
25,0.9819969706562376
26,0.9819969706562376
27,0.9819969706562376
28,0.9819969706562376
29,0.9819969706562376
30,0.9819969706562376
31,0.9814964554726976
32,0.9819969706562376
33,0.9819969706562376
34,0.9819969706562376
35,0.9814964554726976
36,0.9819969706562376
37,0.9819969706562376
38,0.9819969706562376
39,0.9819969706562376
40,0.9819969706562376
41,0.9819969706562376
42,0.9819969706562376
43,0.9819969706562376
44,0.9814964554726976
45,0.9814964554726976
46,0.9809959074328433
47,0.9809959074328433
48,0.9814964554726976
49,0.9809959074328433
50,0.9809959074328433
51,0.9809959074328433
52,0.9809959074328433
53,0.9804962638766271
54,0.9804962638766271
55,0.9809968023593619
56,0.9809968023593619
57,0.9804971627385264
58,0.9804971627385264
59,0.9804971627385264
60,0.9804971627385264
61,0.9804971627385264
62,0.9804971627385264
63,0.9804971627385264
64,0.9804971627385264
65,0.9799975358577769
66,0.9799975358577769
67,0.9804971627385264
68,0.9799975358577769
69,0.9799975358577769
70,0.9799975358577769
71,0.9814973082391147
72,0.9814973082391147
73,0.9814973082391147
74,0.9814973082391147
75,0.9814973082391147
76,0.9789974126506659
77,0.9789974126506659
78,0.9784978195485144
79,0.9789974126506659
80,0.9789974126506659
81,0.9789974126506659
82,0.9789974126506659
83,0.9789974126506659
84,0.9799983974358975
85,0.9799983974358975
86,0.9794979209648627
87,0.9784978195485144
88,0.9784978195485144
89,0.9784978195485144
90,0.9784978195485144
91,0.9784978195485144
92,0.9784978195485144
93,0.9804980223812109
94,0.9804980223812109
95,0.9804980223812109
96,0.9804980223812109
97,0.9804980223812109
98,0.9804980223812109
99,0.9799975358577769
100,0.9799975358577769
101,0.9799975358577769
102,0.9804980223812109
103,0.9804980223812109
104,0.9804980223812109
105,0.9804980223812109
106,0.9804980223812109
107,0.9804980223812109
108,0.9804980223812109
109,0.9804980223812109
110,0.9804980223812109
111,0.9804980223812109
112,0.9804980223812109
113,0.9804980223812109
114,0.9804980223812109
115,0.9804980223812109
116,0.9799975358577769
117,0.9799975358577769
118,0.9799975358577769
119,0.9799975358577769
120,0.9799975358577769
121,0.9799975358577769
122,0.9804980223812109
123,0.9804980223812109
124,0.9804980223812109
125,0.9804988428195092
126,0.9804988428195092
127,0.9804988428195092
128,0.9804988428195092
129,0.9804988428195092
130,0.9804988428195092
131,0.9809984775641026
132,0.9809984775641026
133,0.9809984775641026
134,0.9809984775641026
135,0.9809984775641026
136,0.9809984775641026
137,0.9809984775641026
138,0.9809984775641026
139,0.9809984775641026
140,0.98
141,0.98
142,0.98
143,0.98
144,0.98
145,0.98
146,0.98
147,0.98
148,0.98
149,0.9794979209648627
150,0.9794979209648627
151,0.9794979209648627
152,0.9794979209648627
153,0.9799975358577769
154,0.9799983974358975
155,0.9799983974358975
156,0.9804980223812109
157,0.9780023128332207
158,0.9780023128332207
159,0.9780023128332207
160,0.9780023128332207
161,0.9780023128332207
162,0.9780023128332207
163,0.9780023128332207
164,0.9780023128332207
165,0.9775019993947373
166,0.9775019993947373
167,0.9775019993947373
168,0.9780015860555279
169,0.9780015860555279
170,0.9780015860555279
171,0.9780015860555279
172,0.9775019993947373
173,0.9765012883413928
174,0.9765012883413928
175,0.9765012883413928
176,0.9765012883413928
177,0.9765012883413928
178,0.9765012883413928
179,0.9765012883413928
180,0.9749969198222211
181,0.9749969198222211
182,0.9744974138831219
183,0.975
184,0.975
185,0.975
186,0.975
187,0.975
188,0.9719965502008877
189,0.9719965502008877
190,0.9719965502008877
191,0.9719965502008877
192,0.9724959987338193
193,0.9724959987338193
194,0.970995119390605
195,0.970995119390605
196,0.970995119390605
197,0.9694941563198527
198,0.9714945395119935
199,0.9689933226535865
200,0.9689933226535865
201,0.9689933226535865
202,0.9689933226535865
203,0.9689933226535865
204,0.9699935380518578
205,0.9694926890408376
206,0.9694926890408376
207,0.968991800125042
208,0.968991800125042
209,0.9694926890408376
210,0.9694926890408376
211,0.968991800125042
212,0.968991800125042
213,0.968991800125042
214,0.9684908705463995
215,0.9684908705463995
216,0.9684908705463995
217,0.9684908705463995
218,0.9684908705463995
219,0.9684908705463995
220,0.9684908705463995
221,0.9664885444090628
222,0.9659892682682432
223,0.9664885444090628
224,0.9664885444090628
225,0.9664902908985519
226,0.9659892682682432
227,0.9659910065887559
228,0.9659910065887559
229,0.9664902908985519
230,0.964491490522942
231,0.964491490522942
232,0.964491490522942
233,0.964491490522942
234,0.964491490522942
235,0.964491490522942
236,0.964491490522942
237,0.964491490522942
238,0.964491490522942
239,0.964491490522942
240,0.9659926764587723
241,0.964988952629074
242,0.964988952629074
243,0.964988952629074
244,0.9644897112507042
245,0.9644897112507042
246,0.964988952629074
247,0.9639886369899046
248,0.964988952629074
249,0.9644878604931859
250,0.964988952629074
251,0.964988952629074
252,0.964988952629074
253,0.9619838904139243
254,0.9579693410983298
255,0.9599759398496239
256,0.9569767672180906
257,0.9554772849435085
258,0.9529746060290759
259,0.9534734648572667
260,0.9534734648572667
261,0.9534705718257988
262,0.9519711278195488
263,0.9514693060978762
264,0.9509674282809587
265,0.9514693060978762
266,0.9514693060978762
267,0.9489724448400609
268,0.9464817052502944
269,0.9459800858616834
270,0.9464817052502944
271,0.9474820472082329
272,0.9469804546420224
273,0.9464788083032536
274,0.9459829554848569
275,0.9449826398456875
276,0.9449826398456875
277,0.945481363292356
278,0.945481363292356
279,0.9434917792167562
280,0.94248333512438
281,0.94248333512438
282,0.9414887916298814
283,0.9414887916298814
284,0.9409952724358975
285,0.9369922379519974
286,0.9374936614782396
287,0.9364907607126375
288,0.9369922379519974
289,0.9359921147448862
290,0.9339947115384615
291,0.9350024082969586
292,0.9190194575117605
293,0.9190194575117605
294,0.9185186604839151
295,0.919514404589848
296,0.9190175939077453
297,0.913
298,0.912
299,0.9085017180409952
300,0.9090065605024111
301,0.909508042009943
302,0.9095049614849383
303,0.9090065605024111
